Date,Central PA,Linear Speed ,MPA,20R Speed,Width,ssn
1/2/2000,190.444444444444,470.555555555556,191,442.333333333333,67.7777777777778,80
1/3/2000,167.333333333333,321.333333333333,166,521.666666666667,19.6666666666667,95
1/4/2000,275.142857142857,757.285714285714,268.142857142857,604.142857142857,34.7142857142857,108
1/5/2000,268.5,765.5,270.25,805.25,56.5,126
1/6/2000,130.333333333333,958,248.333333333333,1057,49.3333333333333,126
1/7/2000,122.944444444444,862,220.444444444444,961.166666666667,56.6111111111111,111
1/8/2000,115.555555555556,766,192.555555555556,865.333333333333,63.8888888888889,112
1/9/2000,108.166666666667,670,164.666666666667,769.5,71.1666666666667,96
1/10/2000,100.777777777778,574,136.777777777778,673.666666666667,78.4444444444444,133
1/11/2000,93.3888888888889,478,108.888888888889,577.833333333333,85.7222222222222,198
1/12/2000,86,382,81,482,93,226
1/13/2000,89,301,80,262,29,242
1/14/2000,219.666666666667,299.666666666667,226.666666666667,177,69,232
1/15/2000,163,321.5,158.5,409,63.5,241
1/16/2000,124,749.333333333333,127.666666666667,446.333333333333,26,193
1/17/2000,148.5,626,143,812.5,29.5,177
1/18/2000,157,491.285714285714,143.571428571429,546.857142857143,105,168
1/19/2000,250,426.6,254.6,702,58.6,140
1/20/2000,206,411,214,500,38,130
1/21/2000,103,902,120,473.5,46,124
1/22/2000,214.5,311.5,218.5,591.5,55.5,121
1/23/2000,180,640,173.5,464,67.5,118
1/24/2000,108,471.5,98,308.5,32,126
1/25/2000,190,312.5,180.5,155,64.5,114
1/26/2000,212.8,522.6,223,510.2,61.6,103
1/27/2000,87,503.75,105.25,535.5,130.5,89
1/28/2000,119,689.5,138.25,615,118.25,90
1/29/2000,263,201,264,0,20,75
1/30/2000,157.625,357.857142857143,156.375,383.714285714286,26.375,86
1/31/2000,159.333333333333,394.166666666667,162,645.833333333333,51.1666666666667,104
2/1/2000,212,398.75,208.25,801.75,39.25,94
2/2/2000,116.666666666667,368.666666666667,120.333333333333,635,44.3333333333333,119
2/3/2000,213,425.75,180,394.25,110.5,145
2/4/2000,90.8571428571429,304.285714285714,94,254.857142857143,31.2857142857143,153
2/5/2000,150.166666666667,446.333333333333,149.833333333333,422.833333333333,46.1666666666667,200
2/6/2000,220.333333333333,463,217.333333333333,519.666666666667,36.3333333333333,191
2/7/2000,197.8,498.4,200.6,685,24.4,188
2/8/2000,195.4,1079,50,904,360,160
2/9/2000,193,517.2,199.4,447,90,179
2/10/2000,243.5,636,275.666666666667,516.666666666667,149.333333333333,167
2/11/2000,243.833333333333,476,236.285714285714,262,106,166
2/12/2000,276.8,594.833333333333,229.5,561.666666666667,89.6666666666667,158
2/13/2000,238.875,609.125,235.125,517.5,47.75,175
2/14/2000,183,450.5,190,361,68,173
2/15/2000,260.333333333333,461.166666666667,260.166666666667,451.333333333333,33,192
2/16/2000,248.666666666667,337.666666666667,243.666666666667,753.333333333333,24,160
2/17/2000,195.555555555556,423.6,195.6,362.1,61.4,153
2/18/2000,208.75,517,208.25,546.5,68.5,131
2/19/2000,188,241,189.666666666667,234.333333333333,73,112
2/20/2000,217,273,224.5,204.5,73.75,135
2/21/2000,184.5,447,189.75,404,61.75,147
2/22/2000,123.857142857143,567.714285714286,131.571428571429,595.714285714286,54.8571428571429,139
2/23/2000,178.333333333333,527.5,182.333333333333,428,43.3333333333333,180
2/24/2000,172,267.2,160.6,500.6,52.2,192
2/25/2000,170.571428571429,399.285714285714,172.571428571429,478,61,211
2/26/2000,247.5,405.5,215.7,387.4,45.1,220
2/27/2000,256.5,616.75,252.5,492.75,50.25,222
2/28/2000,264.75,615.4,264,633.2,85.4,238
2/29/2000,267.666666666667,882.2,265,413.4,31.5,217
3/1/2000,145,411,163,383.666666666667,147.333333333333,204
3/2/2000,254.666666666667,610,251.833333333333,403.333333333333,41.3333333333333,179
3/3/2000,239.285714285714,635.285714285714,246.428571428571,439.142857142857,79.4285714285714,178
3/4/2000,213.166666666667,536.5,208.666666666667,392.833333333333,68.5,178
3/5/2000,243.4,650,168.6,612.75,66.4,203
3/6/2000,141,418,143,220.571428571429,37.2857142857143,244
3/7/2000,181.538461538462,462.25,180,397,42.2307692307692,228
3/8/2000,187.666666666667,524.8,184.5,308.4,24.8333333333333,229
3/9/2000,136.666666666667,309.5,134.666666666667,343,35.1666666666667,215
3/10/2000,282.333333333333,413,161.333333333333,394,34,200
3/11/2000,213,339.571428571429,208.142857142857,194,47.2857142857143,192
3/12/2000,179.666666666667,421,182.333333333333,552.333333333333,52.6666666666667,190
3/13/2000,191,651,194.666666666667,1007.66666666667,50.3333333333333,181
3/14/2000,217,349,218.2,615.8,67.8,162
3/15/2000,130.666666666667,311,247.333333333333,536,32.6666666666667,157
3/16/2000,121.75,668.75,120.75,1146.5,24.5,149
3/17/2000,164.666666666667,443.6,162.666666666667,377.2,40.8333333333333,159
3/18/2000,188.142857142857,633.142857142857,198.285714285714,663.571428571429,92.5714285714286,198
3/19/2000,142.875,493.25,139.875,387.5,49.125,236
3/20/2000,119.6,612.4,116.4,449,45.2,233
3/21/2000,302.666666666667,474.666666666667,309.333333333333,302.666666666667,75.3333333333333,245
3/22/2000,217.5,382,212,130,63.3333333333333,286
3/23/2000,194.333333333333,378.5,190.166666666667,196.5,63.3888888888889,295
3/24/2000,171.166666666667,375,168.333333333333,263,63.4444444444444,291
3/25/2000,148,371.5,146.5,329.5,63.5,267
3/26/2000,237.25,549.75,238.5,629,45.5,244
3/27/2000,183.6,369,181.6,387.4,50.2,266
3/28/2000,27,885,21,771,21,233
3/29/2000,191,473.142857142857,189.5,554.571428571429,79.375,233
3/30/2000,183,434.714285714286,128.857142857143,456.142857142857,42.1428571428571,258
3/31/2000,142.333333333333,413.875,136.555555555556,331.875,47.2222222222222,285
4/1/2000,166,518.428571428571,161,585.142857142857,45.2857142857143,294
4/2/2000,150,492,144.333333333333,685,73.6666666666667,270
4/3/2000,285.75,494,288.25,483.5,19,250
4/4/2000,198,711.333333333333,202.333333333333,723.666666666667,182.333333333333,197
4/5/2000,223.666666666667,586.333333333333,221.166666666667,658.833333333333,36.8333333333333,165
4/6/2000,180.833333333333,430.333333333333,188,727.666666666667,57.1666666666667,143
4/7/2000,243.666666666667,365.333333333333,246.666666666667,268.333333333333,12.3333333333333,153
4/8/2000,125.25,417,131.5,719,37.25,165
4/9/2000,172,383.5,164.5,493,26,156
4/10/2000,165.5,464.6,172.8,463.6,110.6,146
4/11/2000,132.428571428571,471.714285714286,133.142857142857,486.857142857143,33,172
4/12/2000,140,352,135.4,283,36.6,180
4/13/2000,138,368,143.2,161,62.8,174
4/14/2000,201.5,550.5,203.5,697,31,160
4/15/2000,156.8,444.6,165.6,557.25,64,150
4/16/2000,209,215,202,290,117,168
4/17/2000,197.333333333333,371,211.666666666667,370,64.3333333333333,143
4/18/2000,244.333333333333,586.333333333333,72.8333333333333,452.333333333333,65.5,157
4/19/2000,134.5,482,140.25,327.5,55.5,185
4/20/2000,165,452.333333333333,173.333333333333,387.5,66,195
4/21/2000,222.888888888889,499.111111111111,226.888888888889,584.888888888889,31.8888888888889,221
4/22/2000,143.333333333333,611.5,151.833333333333,743.666666666667,51.8333333333333,259
4/23/2000,178.75,539.4,202.8,612.6,115.2,244
4/24/2000,186.5,583.2,197.5,1063,54.1666666666667,230
4/25/2000,247.166666666667,631.666666666667,186.333333333333,643.833333333333,28.6666666666667,208
4/26/2000,209.5,200.5,208,0,40,180
4/27/2000,239.5,640.75,238,641.5,80,189
4/28/2000,243,288,247,361.333333333333,55.6666666666667,153
4/29/2000,165.833333333333,372.666666666667,169.666666666667,345.666666666667,68.6666666666667,153
4/30/2000,191.428571428571,386.142857142857,192,679.857142857143,49.5714285714286,124
5/1/2000,257.5,540.125,255.5,428.625,26.875,109
5/2/2000,185.5,768.8,186,745,30,104
5/3/2000,228.714285714286,638.5,226.5,409.857142857143,67.5,97
5/4/2000,254.625,748.428571428571,259.25,757.166666666667,62.125,97
5/5/2000,176.4,657,192.333333333333,473,85,57
5/6/2000,188.4,627.6,192.6,518.5,43,71
5/7/2000,210.2,868.5,218.666666666667,617.833333333333,73,87
5/8/2000,149.2,456.75,142.2,479.75,62.4,135
5/9/2000,116.5,362,97.5,272.5,53.5,164
5/10/2000,155.666666666667,324.333333333333,147,434,112,181
5/11/2000,195.125,501.875,195.125,565.75,71.125,181
5/12/2000,174.25,886.2,150,1224.2,106.2,220
5/13/2000,253.333333333333,782.333333333333,137,916,111,263
5/14/2000,146.5,674,144,1586.5,35,280
5/15/2000,184.428571428571,849.714285714286,179.142857142857,812.285714285714,70,258
5/16/2000,184.130952380952,719.857142857143,181.571428571429,635.72619047619,60,232
5/17/2000,183.833333333333,590,184,459.166666666667,50,220
5/18/2000,170,447,158,441.666666666667,90,228
5/19/2000,271.333333333333,376.333333333333,268.666666666667,600.333333333333,50,246
5/20/2000,155.5,545,149.833333333333,552.833333333333,73.1666666666667,222
5/21/2000,227.333333333333,586,214.333333333333,956,91,195
5/22/2000,165.8,541.666666666667,182.5,807,109.666666666667,180
5/23/2000,302.833333333333,362.5,301,88.6666666666667,36.3333333333333,183
5/24/2000,306.25,489.5,307.25,438.75,30.75,157
5/25/2000,277,415.2,272,313.8,27.2,160
5/26/2000,153.5,266,158.5,173.5,50.75,145
5/27/2000,124.571428571429,705.142857142857,125.428571428571,730.833333333333,36.2857142857143,169
5/28/2000,127,442.285714285714,129.285714285714,105,74.2857142857143,160
5/29/2000,200.666666666667,368.333333333333,204.666666666667,238,44.3333333333333,127
5/30/2000,105.333333333333,428.333333333333,101.333333333333,407.666666666667,43,91
5/31/2000,100.2,414,91.8,368.5,54.6,128
6/1/2000,165.142857142857,357.285714285714,165.142857142857,328.142857142857,47.8571428571429,119
6/2/2000,66.5,561.5,76,768,90,113
6/3/2000,217.25,456,216.25,412.25,27.5,152
6/4/2000,130.4,383.8,132,313.2,43.6,143
6/5/2000,276.333333333333,457.666666666667,150.666666666667,273,55.6666666666667,149
6/6/2000,193.571428571429,585.5,175.375,745.571428571429,76.375,158
6/7/2000,211.666666666667,505.25,236,557.25,119.5,181
6/8/2000,219.75,436.5,220.75,429,40.5,184
6/9/2000,176.142857142857,478.857142857143,177.428571428571,393.857142857143,65.5714285714286,179
6/10/2000,149,437,171.75,475.142857142857,81.875,227
6/11/2000,144.6,630.5,154.4,531.5,54.6,221
6/12/2000,322,298,337,207,71,235
6/13/2000,222.857142857143,385,221.571428571429,364.571428571429,50.5714285714286,257
6/14/2000,113.25,519.5,111.75,450.75,44.75,238
6/15/2000,255.142857142857,650.285714285714,251.142857142857,347.714285714286,61.2857142857143,214
6/16/2000,185,584.333333333333,188.333333333333,577,46.3333333333333,209
6/17/2000,284.666666666667,814.333333333333,288,952,100.333333333333,221
6/18/2000,223.5,515.25,225,364.25,66.75,218
6/19/2000,216,650.666666666667,212.333333333333,927.666666666667,38.3333333333333,239
6/20/2000,203.571428571429,565.285714285714,205,476.428571428571,61.4285714285714,221
6/21/2000,200.571428571429,380,202.714285714286,341,40,191
6/22/2000,265.166666666667,423.833333333333,266.333333333333,335,42.3333333333333,187
6/23/2000,225.538461538462,494.615384615385,227.153846153846,477.846153846154,57.2307692307692,179
6/24/2000,211,471.5,211.5,223.75,73.75,167
6/25/2000,230.857142857143,732,230,722.285714285714,62.1428571428571,194
6/26/2000,134.5,531.333333333333,140,293.333333333333,63.8333333333333,208
6/27/2000,210.444444444444,424.888888888889,211.444444444444,374,52.5555555555556,173
6/28/2000,156.666666666667,691,163.333333333333,555.333333333333,77.3333333333333,164
6/29/2000,235.857142857143,380.857142857143,187.571428571429,391.428571428571,23.4285714285714,172
6/30/2000,131,468,131.75,316.75,51.75,208
7/1/2000,91.875,519.75,91.125,518.625,35.125,202
7/2/2000,145.833333333333,604.666666666667,146,641.5,24.3333333333333,178
7/3/2000,101,581,98.5,658.5,8,164
7/4/2000,136.166666666667,553,136.833333333333,547.666666666667,50.8333333333333,182
7/5/2000,94,635.571428571429,89.5714285714286,303.142857142857,27.4285714285714,221
7/6/2000,122.285714285714,555.142857142857,123.571428571429,536.714285714286,53.4285714285714,254
7/7/2000,113.5,548.2,128.8,475,131.2,254
7/8/2000,213.4,521,202.4,386.8,75,257
7/9/2000,132,444.142857142857,126.571428571429,435.142857142857,78.5714285714286,309
7/10/2000,163.125,587.25,166.5,712.75,71.625,290
7/11/2000,249.333333333333,612.75,198.5,404.5,113.25,267
7/12/2000,139.625,595.142857142857,139.5,542.857142857143,83.75,279
7/13/2000,161.75,533,159,470.25,58.75,236
7/14/2000,146.25,707,173,735.6,94.4,213
7/15/2000,175,333.5,173.5,427.5,36.5,283
7/16/2000,157.363636363636,505.727272727273,157.090909090909,674.222222222222,34.7272727272727,322
7/17/2000,96.75,434.5,88.25,736.5,49.5,327
7/18/2000,156.166666666667,416.333333333333,149.833333333333,1105.66666666667,35.3333333333333,353
7/19/2000,215.583333333333,398.166666666667,211.416666666667,1474.83333333333,21.1666666666667,346
7/20/2000,275,380,273,1844,7,332
7/21/2000,239.75,257.75,237.5,420,57.25,310
7/22/2000,307.666666666667,525,195,391.333333333333,99.3333333333333,286
7/23/2000,149.333333333333,422.666666666667,151.333333333333,526,99.3333333333333,246
7/24/2000,243.75,532,252.5,530.25,68,254
7/25/2000,180.5,527.8,182,481.2,119,191
7/26/2000,196.25,511.75,206.5,426,73.5,181
7/27/2000,130,1103.66666666667,204.333333333333,981.666666666667,243.666666666667,172
7/28/2000,129.428571428571,688.285714285714,126.428571428571,860.714285714286,51.1428571428572,162
7/29/2000,264,505,262.75,637,26.5,161
7/30/2000,91.3333333333333,585.5,94.6666666666667,474.166666666667,38.6666666666667,134
7/31/2000,181.5,474,95.25,329.5,42.75,147
8/1/2000,131.75,466.25,129.5,385,31.25,152
8/2/2000,215.285714285714,357.142857142857,213.571428571429,361.857142857143,39.4285714285714,148
8/3/2000,172.75,620.75,170.75,528.75,76.75,152
8/4/2000,205,429.8,208.2,482.2,48.4,199
8/5/2000,175,278.5,184,0,42.5,198
8/6/2000,163,371.166666666667,159.166666666667,513,63,227
8/7/2000,156.714285714286,471.285714285714,148.142857142857,501.571428571429,56.2857142857143,194
8/8/2000,254.333333333333,728.333333333333,130.666666666667,648.666666666667,97.3333333333333,177
8/9/2000,215.4,436.833333333333,186,493.8,115.166666666667,213
8/10/2000,117.5,277.75,120.5,308.5,94.25,228
8/11/2000,158.5,462.25,161,642.75,59.75,235
8/12/2000,213.777777777778,556.111111111111,213.777777777778,548.444444444444,79.4444444444444,243
8/13/2000,274,608.4,275.2,674,60.8,282
8/14/2000,238.6,378.3,239.8,355.6,46.9,253
8/15/2000,206,469.111111111111,203.222222222222,262,58.4444444444444,246
8/16/2000,155.2,481.6,157.8,370.2,36.4,210
8/17/2000,260,702,265,528,43,194
8/18/2000,183.142857142857,558.857142857143,185.142857142857,508.285714285714,80.1428571428571,184
8/19/2000,283.666666666667,413.666666666667,287,533.666666666667,78.6666666666667,147
8/20/2000,178.5,487.25,176.5,396.25,82.5,106
8/21/2000,73.25,460,154.75,202.5,28.5,93
8/22/2000,205,570.777777777778,205.222222222222,516,77,93
8/23/2000,11,382,8,362,56,106
8/24/2000,224,474,220.5,595.5,27.5,112
8/25/2000,66,424,97.5,610,115.5,109
8/26/2000,104.666666666667,446.666666666667,114.333333333333,129.333333333333,110.666666666667,156
8/27/2000,253.166666666667,367.5,247.833333333333,266.333333333333,67.5,183
8/28/2000,142.5,451.5,133,502,89,191
8/29/2000,208,534,206.5,402.333333333333,88,199
8/30/2000,256,204,251,129,100,217
8/31/2000,152,470.833333333333,150.833333333333,509.833333333333,55.1666666666667,202
9/1/2000,155.875,387.375,196.125,301.75,68.125,168
9/2/2000,222.8,450.2,218.2,655.4,44.4,182
9/3/2000,187.25,445.75,181,321,54.25,191
9/4/2000,173.75,479.5,174.25,644.5,79,162
9/5/2000,62,331.666666666667,188.666666666667,156,92,162
9/6/2000,234.833333333333,496,220.666666666667,270,68,156
9/7/2000,229.833333333333,379.5,232.833333333333,583.5,63.8333333333333,121
9/8/2000,290,559.5,273.5,469,40,90
9/9/2000,273.25,694.25,290,616.75,121.25,60
9/10/2000,266.5,501,263.666666666667,801,38.3333333333333,37
9/11/2000,154.333333333333,476.333333333333,271.333333333333,2249,16.6666666666667,50
9/12/2000,165.75,761.666666666667,148.166666666667,1056,151.833333333333,78
9/13/2000,82,611.857142857143,77.1428571428571,877.285714285714,32,85
9/14/2000,85.8571428571429,419.142857142857,88,593.714285714286,55.1428571428571,109
9/15/2000,199.5,351.777777777778,195.222222222222,238.444444444444,115.111111111111,121
9/16/2000,195.666666666667,729.75,146.75,706.75,128.5,154
9/17/2000,145.333333333333,433,152.333333333333,160.666666666667,54.6666666666667,159
9/18/2000,197.333333333333,350.833333333333,201.833333333333,433.666666666667,67.8333333333333,172
9/19/2000,232.666666666667,533,236,560.666666666667,60.6666666666667,176
9/20/2000,167.5,328.5,173,298.5,51.5,195
9/21/2000,300,403.666666666667,305.666666666667,226,26.3333333333333,202
9/22/2000,147,503.8,148.2,343,63.2,227
9/23/2000,155.666666666667,440,154,349.5,57.5,232
9/24/2000,184.333333333333,195.666666666667,184.666666666667,97.6666666666667,48,218
9/25/2000,355.5,402,305.333333333333,105.333333333333,149.333333333333,229
9/26/2000,247.666666666667,441.666666666667,263.666666666667,73.6666666666667,52.6666666666667,230
9/27/2000,247.166666666667,527.5,240.666666666667,542.5,69.6666666666667,202
9/28/2000,213.333333333333,416.333333333333,212.833333333333,516.666666666667,49.5,169
9/29/2000,166,286.666666666667,169.666666666667,294.666666666667,161.666666666667,142
9/30/2000,199.5,704.5,215.5,548.5,90.5,164
10/1/2000,180.333333333333,500.333333333333,203.666666666667,511,139.666666666667,218
10/2/2000,204,534.375,188.25,592,125.375,227
10/3/2000,175.142857142857,355.142857142857,179.142857142857,167.142857142857,46.8571428571429,214
10/4/2000,160,467.636363636364,165.454545454545,783.454545454545,50.1818181818182,183
10/5/2000,199.666666666667,737.333333333333,197.333333333333,379.666666666667,44.3333333333333,138
10/6/2000,220.285714285714,444.285714285714,222.285714285714,461.428571428571,31.8571428571429,94
10/7/2000,149.5,533.5,154.25,276.5,26.75,103
10/8/2000,127.5,452.5,126.666666666667,402.333333333333,32.5,101
10/9/2000,225.5,441.25,236,435.75,110.5,81
10/10/2000,257.333333333333,449.75,207,398.5,131,117
10/11/2000,217.333333333333,603.333333333333,234,604.333333333333,108.333333333333,174
10/12/2000,290,532,287,1259,44,173
10/13/2000,251.5,424,249,150,55,148
10/14/2000,147,260.4,131.8,166.4,106.2,118
10/15/2000,224.2,403.6,222.2,403.4,44.4,131
10/16/2000,246,698.333333333333,256.333333333333,617.666666666667,160.333333333333,138
10/17/2000,196.875,303.125,198.375,174.625,42,135
10/18/2000,110,381,101,570.5,29.5,128
10/19/2000,190.666666666667,173.333333333333,187.333333333333,176.333333333333,39.3333333333333,134
10/20/2000,135.5,298.5,160,271,91,138
10/21/2000,146.5,321.25,149.25,741.75,57.25,127
10/22/2000,144.4,527,158,573,84.4,121
10/23/2000,120,236,118,0,54,117
10/24/2000,119,454,108,502.5,206,125
10/25/2000,275,662,261.666666666667,675.333333333333,175.666666666667,104
10/26/2000,232.166666666667,671,225.833333333333,546.5,67.8333333333333,114
10/27/2000,228.75,658.25,221.75,577.875,74.25,151
10/28/2000,225.333333333333,645.5,217.666666666667,609.25,80.6666666666667,161
10/29/2000,221.916666666667,632.75,213.583333333333,640.625,87.0833333333333,154
